id_abbonamento,durata,costo,tipo,id_sottoscrizione,data_inizio,data_fine,FK_Utente,FK_Abbonamento,id_utente,username,email,lingua,nome,sesso,data_di_nascita,indirizzo,tfa,steamid,FK_Statistiche
3,6,29.94,CSGO,9521,2018-11-09,2018-12-09,6309,3,6309,Pink11,Jailyn_Schamberger@yahoo.com,vi,Jettie Prohaska,f,1981-04-18,046 Joanne Glen,1,1:1:13343443,24153
7,6,29.94,PUBG,9522,2018-09-03,2019-03-03,10224,7,10224,Eldridge.Erdman,Stella34@hotmail.com,it,Eve Nikolaus,f,1987-07-25,060 Reilly Hills,0,0:0:47070603,10376
4,12,39.99,CSGO,9523,2017-01-16,2017-04-16,6261,4,6261,Weston5,Vallie.Haley78@gmail.com,zh_CN,Karolann Huel,m,1978-08-26,5816 Wunsch Circles,1,1:1:12763433,22141
10,3,17.97,D2,9524,2017-04-27,2017-07-27,11068,10,11068,Christy66,Maddison11@hotmail.com,fr_CA,Hudson Hettinger,m,1981-05-17,80850 Deon Plaza,0,0:0:26761320,20843
10,3,17.97,D2,9527,2018-07-14,2018-10-14,5239,10,5239,Ivah.Kihn,Boyd75@gmail.com,it,Anastacio Effertz,f,1979-06-25,3702 Morton Green,1,0:0:83920779,22403
4,12,39.99,CSGO,9528,2017-09-27,2017-12-27,2207,4,2207,Pat.Ward76,Garrett4@gmail.com,es,Bridie Prohaska,f,1994-01-29,54118 Pouros River,1,0:0:69970590,2184
13,1,9.99,premium,9530,2017-02-28,2017-08-28,329,13,329,Oda_Zboncak,Shaun_Emard@yahoo.com,zh_TW,Trinity Hackett,m,1971-07-17,4398 Aliyah Via,1,1:1:97588119,3134
1,1,5.99,CSGO,9531,2018-08-16,2018-09-16,9809,1,9809,Dessie84,Mavis.Strosin@yahoo.com,es_MX,Ada Dibbert,f,1986-07-14,2328 Trantow Trafficway,1,1:1:98059241,9583
1,1,5.99,CSGO,9532,2018-10-08,2019-04-08,7779,1,7779,Myron30,Aisha_Collins@gmail.com,fr_CA,Floy Smitham,m,1984-11-12,1748 Dickinson Prairie,1,0:0:52454518,11566
3,6,29.94,CSGO,9533,2016-08-29,2016-09-29,10952,3,10952,Pink60,Ila_Schaden@yahoo.com,pt_BR,Dallas Sporer,m,1964-08-06,5289 Welch Trail,0,0:0:90248427,445
4,12,39.99,CSGO,9535,2017-01-21,2017-04-21,12998,4,12998,Glenda96,Trent.Jones70@hotmail.com,uk,Mabelle Lesch,f,1979-06-02,0852 Helen Cape,1,1:1:72666650,22354
4,12,39.99,CSGO,9536,2016-06-15,2016-09-15,11459,4,11459,Lillian.McLaughlin,Leone63@yahoo.com,nep,Trent Goodwin,m,1972-01-24,9409 Erdman Circles,0,0:0:30220291,12286
2,3,17.97,CSGO,9539,2017-00-04,2017-01-04,11510,2,11510,Willa_Sporer51,Fredrick34@yahoo.com,tr,Madisen McKenzie,f,1964-08-20,34753 Batz Cliff,0,0:0:13974055,13528
1,1,5.99,CSGO,9541,2018-04-16,2018-07-16,10464,1,10464,Jacques_Ebert,Charity_Fritsch89@hotmail.com,de_CH,Leta Sipes,m,1968-08-06,5891 Claire Port,1,0:0:70212641,12299
3,6,29.94,CSGO,9542,2017-06-17,2017-07-17,2779,3,2779,Donald.Greenholt30,Jarret90@hotmail.com,ko,Brannon Wisoky,m,1991-11-08,35284 Bashirian Crest,1,0:0:28175949,4038
10,3,17.97,D2,9544,2017-05-12,2017-08-12,11046,10,11046,Sebastian.Little75,Merritt55@yahoo.com,de_AT,Josephine Turner,f,1963-06-03,0907 Stracke Dam,0,1:1:63802369,23973
10,3,17.97,D2,9545,2016-06-28,2016-09-28,1984,10,1984,Rebeca_McCullough92,Annabell47@yahoo.com,pl,Chase Hand,m,1979-02-18,112 Talon Mews,0,0:0:78284447,1615
2,3,17.97,CSGO,9546,2018-10-24,2018-11-24,9408,2,9408,Declan.Sporer,Neoma20@yahoo.com,de,Christophe Smith,f,1969-05-23,74736 Reinger Trafficway,1,0:0:72181245,12801
10,3,17.97,D2,9547,2016-00-14,2016-03-14,1779,10,1779,Emmanuelle.Wisoky86,Stan.MacGyver@yahoo.com,es,Rosalee Ortiz,m,1968-02-08,7551 Alena Station,1,0:0:105081287,3287
1,1,5.99,CSGO,9548,2018-07-25,2019-01-25,5080,1,5080,Ethan_Feeney35,Unique_Durgan@gmail.com,nl,Darius Hudson,m,1988-02-17,412 Emmitt Brook,1,1:1:104844410,19109
1,1,5.99,CSGO,9549,2016-05-19,2016-11-19,15257,1,15257,Nicolette_Deckow,Angeline26@yahoo.com,en_BORK,Agustina Waelchi,m,1987-11-19,3455 Mariane Flat,0,0:0:62149870,5917
1,1,5.99,CSGO,9550,2018-00-29,2018-01-29,1492,1,1492,Hester15,Reba_Abshire@hotmail.com,ge,Mallie Tillman,m,1978-10-03,651 Sauer Spring,0,1:1:30250702,4540
1,1,5.99,CSGO,9551,2018-05-01,2019-05-01,11276,1,11276,Reva33,Nellie82@yahoo.com,ko,Casper Jakubowski,m,1993-12-09,6167 Hal Harbor,0,1:1:69383549,21190
13,1,9.99,premium,9552,2016-05-06,2016-11-06,16297,13,16297,Drew_Stehr56,Gisselle24@hotmail.com,pl,Marilyne Schroeder,f,1999-05-05,694 O'Keefe Groves,1,1:1:22233011,10793
1,1,5.99,CSGO,9553,2018-10-12,2019-10-12,11102,1,11102,Lenna.Terry,Lyric59@gmail.com,nb_NO,Aaliyah Dach,f,1962-07-08,425 Krista Gateway,0,1:1:35553466,21522
1,1,5.99,CSGO,9554,2018-06-07,2018-09-07,2380,1,2380,Maia_Wehner,Shanelle.Macejkovic6@yahoo.com,de_CH,Izabella Price,f,1961-07-16,442 Carroll Bridge,1,1:1:80692183,2296
4,12,39.99,CSGO,9555,2018-05-05,2018-06-05,12766,4,12766,Pablo16,Henri.Ankunding77@yahoo.com,en_US,Marianne Botsford,m,1997-04-21,32460 Deondre Summit,1,1:1:84606742,9919
13,1,9.99,premium,9556,2018-09-11,2019-03-11,8408,13,8408,Reilly38,Paige_Cummings@gmail.com,en,Jess Mueller,m,1971-06-19,14652 Palma Tunnel,0,0:0:41616977,20162
4,12,39.99,CSGO,9557,2018-03-05,2018-06-05,14630,4,14630,Carli25,Ron72@gmail.com,vi,Willis Hirthe,m,1983-09-09,5971 Fay Port,0,0:0:39344747,13337
10,3,17.97,D2,9558,2016-10-12,2017-01-12,14190,10,14190,Cristopher40,Travis_Terry@hotmail.com,fr,Melyssa Macejkovic,m,1984-06-03,738 Jaden Plaza,1,0:0:10722058,13486
2,3,17.97,CSGO,9559,2017-01-09,2017-02-09,14390,2,14390,Ted_Beatty97,Faye.Kub34@yahoo.com,de_CH,Javon Gleichner,m,1962-04-11,473 Turner Junction,0,1:1:46224247,6501
7,6,29.94,PUBG,9561,2017-00-29,2017-03-29,7166,7,7166,Arnulfo62,Ruben.King25@yahoo.com,cz,Alvis Schmitt,m,1967-06-13,0519 Nicolas Key,0,1:1:60547793,14223
7,6,29.94,PUBG,9563,2016-03-28,2016-06-28,11160,7,11160,Kristin_Herman75,Natalie12@hotmail.com,fr_CA,Magdalen Christiansen,f,1960-08-25,30065 Langosh Park,1,1:1:67731530,12639
13,1,9.99,premium,9564,2016-05-28,2016-11-28,4852,13,4852,Aniya.Wunsch,Loyal_Collier35@hotmail.com,uk,Whitney Dooley,f,1999-08-11,9196 Krajcik Vista,0,1:1:51733281,2939
13,1,9.99,premium,9565,2017-00-04,2017-12-04,5626,13,5626,Afton_Koss6,Ivy_Considine@yahoo.com,vi,Earnestine Stoltenberg,m,1994-09-09,501 Bode Stravenue,1,0:0:52978330,11941
4,12,39.99,CSGO,9566,2017-03-21,2017-06-21,13499,4,13499,Frida91,Samanta.Mosciski31@yahoo.com,zh_TW,Trever Kirlin,f,1990-01-09,0781 Huel Trace,1,1:1:44177271,8317
1,1,5.99,CSGO,9567,2016-03-05,2016-06-05,3960,1,3960,Erica50,Dewitt31@yahoo.com,zh_TW,Katrina MacGyver,m,1975-07-25,10766 Bartoletti Locks,1,1:1:55998193,1375
10,3,17.97,D2,9568,2017-10-23,2018-01-23,15815,10,15815,Jeramy2,Glen54@gmail.com,nl,Cali Witting,m,1972-09-17,34237 Stamm Walk,0,1:1:15244698,15201
13,1,9.99,premium,9570,2016-10-10,2017-10-10,5616,13,5616,Percy_Kessler,Julio.Sporer@gmail.com,en_IND,Dorthy Dare,m,1972-12-02,598 Von Rapids,1,1:1:57158143,22969
10,3,17.97,D2,9572,2016-03-09,2016-06-09,4147,10,4147,Guiseppe.Runolfsdottir,Daren.Rice9@yahoo.com,en_IND,Delta Gibson,m,1976-02-08,50758 Feeney Inlet,0,1:1:69947341,1257
13,1,9.99,premium,9575,2018-03-25,2018-09-25,16398,13,16398,Henderson.MacGyver65,Jared48@yahoo.com,en,Arden Simonis,f,1966-09-22,1402 Labadie Trafficway,0,1:1:103893663,18237
13,1,9.99,premium,9576,2017-10-21,2018-10-21,1261,13,1261,Sheridan66,Clifton.Beer47@yahoo.com,en_AU,Alexzander Prohaska,f,1976-12-04,83897 Jaleel Mission,0,1:1:33306147,167
1,1,5.99,CSGO,9578,2017-03-17,2017-09-17,9328,1,9328,Pierce.Pollich90,Brooklyn.Christiansen@gmail.com,zh_CN,Cloyd Hills,m,1997-03-08,42016 Blake Neck,0,1:1:91860676,10946
4,12,39.99,CSGO,9579,2018-01-24,2018-04-24,4227,4,4227,Santino.Robel,Reyna78@yahoo.com,sv,Rico Heathcote,m,1998-08-10,61897 Asa Drive,0,0:0:42924438,4869
2,3,17.97,CSGO,9580,2017-00-03,2017-01-03,7787,2,7787,Yesenia59,Caden_Reinger72@gmail.com,sk,Danial Ruecker,f,1995-07-14,003 Medhurst Ford,1,1:1:91888031,24393
1,1,5.99,CSGO,9581,2016-09-24,2016-12-24,4588,1,4588,Michele.Beier32,Mozell.Bernhard@hotmail.com,en_BORK,Shayne Green,f,1985-11-21,751 Senger Club,0,0:0:101058520,2694
10,3,17.97,D2,9582,2016-00-08,2016-03-08,353,10,353,Torey.Nolan,Jerry24@hotmail.com,en_CA,Aidan Hansen,f,1967-09-04,3001 Hunter River,0,0:0:32830448,233
2,3,17.97,CSGO,9583,2017-11-02,2017-12-02,15226,2,15226,Jackie65,Walker41@hotmail.com,sk,Kelsi Brakus,m,1966-03-12,261 Keyon Viaduct,0,1:1:24205860,6190
7,6,29.94,PUBG,9584,2016-09-06,2016-12-06,6262,7,6262,Daphney.DuBuque54,Ladarius_Walker52@yahoo.com,pl,Ariel McCullough,f,1998-12-09,139 Allie Summit,1,0:0:84373628,9064
3,6,29.94,CSGO,9585,2016-04-14,2016-05-14,11480,3,11480,Vern_Kessler82,Garrison_Waelchi22@yahoo.com,ja,Velma Kilback,f,1961-10-13,86973 Runolfsson Turnpike,1,1:1:76818452,22569
13,1,9.99,premium,9586,2016-06-02,2017-06-02,2897,13,2897,Hannah.Gottlieb,Abbey_Schroeder13@gmail.com,fr_CA,Geraldine Hermiston,m,1978-05-24,5225 Esther Crossroad,0,0:0:47485345,4272
3,6,29.94,CSGO,9588,2016-04-01,2016-05-01,2660,3,2660,Edwardo_Harris,Dakota75@hotmail.com,it,Sammie Dickinson,m,1985-02-09,809 Arvel Harbor,0,0:0:70225722,750
1,1,5.99,CSGO,9589,2018-05-08,2018-11-08,11753,1,11753,Harry88,Darren_Legros@gmail.com,en_CA,Elyssa Russel,f,1974-04-18,871 Steuber Lock,0,1:1:81882216,11818
4,12,39.99,CSGO,9590,2018-05-21,2018-08-21,8572,4,8572,Leora_Haley,Jaeden_Bruen@hotmail.com,de_CH,Monique Funk,m,1968-12-21,40590 Margarett Via,0,0:0:58449656,19529
3,6,29.94,CSGO,9591,2018-05-00,2018-06-00,11835,3,11835,Denis.Flatley12,Loyal77@yahoo.com,ge,Muhammad Pfeffer,f,1970-11-07,05018 Boyle Ports,1,0:0:34488908,12624
4,12,39.99,CSGO,9592,2017-03-21,2017-04-21,15274,4,15274,Kirsten64,Alene.Waters18@hotmail.com,it,Dee Rodriguez,f,1961-07-18,60394 Nikki Harbor,1,1:1:78494045,12617
1,1,5.99,CSGO,9593,2016-01-15,2016-07-15,4959,1,4959,Celestino.Abshire9,Jewell42@gmail.com,en_US,Elvie Wehner,f,1973-06-27,61725 Russel Way,1,1:1:91589060,18351
1,1,5.99,CSGO,9594,2016-04-17,2016-05-17,2825,1,2825,Gideon_Kunze,Meda_Davis@hotmail.com,pt_BR,Genesis Howe,f,1992-10-31,77941 Emmitt Wall,1,0:0:44270533,996
13,1,9.99,premium,9595,2018-00-07,2018-12-07,525,13,525,Amir.Walker39,Eleanore.Hartmann88@hotmail.com,de_AT,Jeremie Abernathy,f,1970-09-30,91162 Upton Lodge,1,1:1:25193967,1672
1,1,5.99,CSGO,9596,2016-04-01,2016-07-01,8627,1,8627,Tomas18,Kameron.Kunde@hotmail.com,en_AU,Sedrick Willms,f,1960-05-10,838 Gleason Falls,1,1:1:77684700,7361
4,12,39.99,CSGO,9597,2017-05-16,2017-08-16,4710,4,4710,Bud.Block27,Rosanna_Schinner72@hotmail.com,en_IND,Fabian Dicki,m,1981-07-10,953 Davonte Walks,1,0:0:37029292,1336
7,6,29.94,PUBG,9598,2016-09-07,2016-12-07,14517,7,14517,Kamille.Lemke,Jevon.Hartmann28@gmail.com,nep,Christina Goodwin,m,1992-10-01,420 Dereck Rest,0,0:0:90106786,23138
7,6,29.94,PUBG,9599,2018-08-27,2019-02-27,4037,7,4037,Weldon_Wintheiser,Torrey_Monahan@hotmail.com,sk,Lenna Tremblay,m,1982-02-01,7450 Katherine Stravenue,1,1:1:19844310,1900
3,6,29.94,CSGO,9600,2016-00-19,2016-01-19,6749,3,6749,Gerald_Wolf65,Blair_Considine@gmail.com,pl,Caterina Baumbach,f,1983-06-04,46716 Princess Orchard,0,1:1:37270202,24960
1,1,5.99,CSGO,9603,2018-06-18,2018-12-18,5871,1,5871,Maurice39,Jamar57@hotmail.com,zh_TW,Hollie Bauch,f,1968-01-03,0598 Avis Vista,0,1:1:92217356,12838
2,3,17.97,CSGO,9604,2018-04-25,2018-05-25,443,2,443,Lexie88,Meggie89@hotmail.com,de,Brandyn Bergnaum,m,1989-08-29,59623 Langosh Bypass,1,0:0:51771870,1182
4,12,39.99,CSGO,9606,2017-04-26,2017-05-26,8977,4,8977,Brannon96,Christa_Stamm58@hotmail.com,sk,Fabiola Schinner,f,1989-05-14,96153 Roob Ramp,0,1:1:10914870,22193
1,1,5.99,CSGO,9607,2016-07-17,2017-01-17,16124,1,16124,Kyla2,Pat.Lesch@gmail.com,it,Opal Schneider,f,1993-09-27,3745 Crona Key,1,1:1:74555068,23660
1,1,5.99,CSGO,9610,2018-08-11,2019-08-11,13884,1,13884,Aryanna.McDermott,Myles47@hotmail.com,en_au_ocker,Herman Dare,f,1971-07-04,22629 Turner Rue,0,1:1:18017932,14699
4,12,39.99,CSGO,9612,2018-03-16,2018-04-16,9146,4,9146,Valentine.Mueller,Christop.Wolf0@gmail.com,fr,Erna Douglas,f,1966-07-02,20974 Verner Extensions,0,1:1:92021131,15610
1,1,5.99,CSGO,9614,2016-09-02,2016-12-02,16193,1,16193,Jevon46,Meggie.Yundt5@yahoo.com,ko,Palma Schuster,m,1992-08-13,0533 Feeney Mill,0,0:0:39412076,9423
1,1,5.99,CSGO,9615,2017-04-15,2017-05-15,8155,1,8155,Clair_Conn,Estelle2@hotmail.com,pt_BR,Federico Douglas,m,1987-08-23,7470 Skylar Fields,0,1:1:70298191,7747
1,1,5.99,CSGO,9617,2018-11-11,2019-02-11,15412,1,15412,Dortha62,Stacey.Hodkiewicz@gmail.com,nl,Stone Kassulke,m,1999-04-21,972 Corkery Island,1,1:1:20536859,15231
1,1,5.99,CSGO,9618,2017-00-15,2017-03-15,10764,1,10764,Ada28,Marquise.Friesen8@yahoo.com,nb_NO,Tyreek Rosenbaum,m,1982-07-08,902 Rau Route,0,1:1:38088119,12953
7,6,29.94,PUBG,9619,2018-04-01,2018-07-01,9459,7,9459,Tania_Trantow71,Cassidy_Beier@gmail.com,ko,Eugene Gaylord,f,1999-08-09,276 Keegan Key,1,1:1:49618453,24478
13,1,9.99,premium,9620,2017-11-11,2018-05-11,13545,13,13545,Alessia70,Marie41@yahoo.com,ko,Felix Walker,f,1989-11-01,117 Casper Plaza,1,1:1:54616077,18508
1,1,5.99,CSGO,9621,2018-01-08,2018-04-08,11503,1,11503,Berenice.Stroman13,Jermaine11@hotmail.com,sk,Earnestine Lakin,m,1989-11-01,3720 Bauch Estates,0,1:1:85254061,24068
2,3,17.97,CSGO,9623,2018-09-14,2018-10-14,900,2,900,Louisa.Bosco,Abner.Olson57@gmail.com,en_GB,Mariano Reilly,m,1997-09-19,39375 Halvorson Fords,0,1:1:106261640,2933
1,1,5.99,CSGO,9624,2017-04-02,2017-10-02,4969,1,4969,Reilly24,Nova.Green@yahoo.com,pl,Summer Jones,f,1966-03-10,3392 Elissa Drive,0,1:1:14899124,15569
1,1,5.99,CSGO,9625,2017-01-20,2017-02-20,4960,1,4960,Delphine43,Zackery18@yahoo.com,az,Rex DuBuque,f,1984-01-11,06264 Lura Pine,1,0:0:106387947,14793
4,12,39.99,CSGO,9626,2016-09-25,2016-10-25,5961,4,5961,Bulah41,Gregorio18@yahoo.com,de,Robin Nolan,f,1995-04-23,42989 Jacobs Key,0,1:1:89385084,17138
10,3,17.97,D2,9627,2017-04-16,2017-07-16,15631,10,15631,Mekhi7,Daniela_Bednar@yahoo.com,ru,Charlotte Runolfsdottir,f,1986-07-03,3710 Fahey Keys,0,1:1:76132240,20524
1,1,5.99,CSGO,9628,2017-06-13,2018-06-13,13053,1,13053,Torey87,Bella_Bednar31@yahoo.com,id_ID,Jaquelin Bayer,m,1986-08-14,23099 Ibrahim Court,1,0:0:26777088,24306
1,1,5.99,CSGO,9629,2017-09-20,2018-09-20,6124,1,6124,Sharon_Hermiston11,Eleanora67@hotmail.com,en_AU,Warren Hessel,f,1993-08-08,180 Schmidt Mews,0,1:1:95466788,20722
1,1,5.99,CSGO,9630,2017-09-01,2018-09-01,5799,1,5799,Trystan.Grimes,Audreanne.Mertz@hotmail.com,ge,Skye Stiedemann,f,1976-11-07,7627 Brannon Forest,0,1:1:83602982,7592
7,6,29.94,PUBG,9632,2018-08-29,0000-00-00,12276,7,12276,Concepcion55,Jena.Bogan@hotmail.com,en_IND,Robert Doyle,m,1961-06-23,97946 Levi Plains,1,1:1:53487925,17484
7,6,29.94,PUBG,9633,2017-01-20,2017-07-20,15030,7,15030,Jamar_Rosenbaum48,Colt.Langosh86@gmail.com,nep,Hollis Gibson,f,1995-06-06,924 Oleta Mount,1,0:0:26587545,23137
13,1,9.99,premium,9634,2016-10-06,2017-04-06,467,13,467,Abdul_Kemmer,Neva63@gmail.com,fa,Earnest Waters,f,1977-06-01,75673 Jon Via,1,1:1:20895406,36
1,1,5.99,CSGO,9635,2018-03-20,2018-09-20,2748,1,2748,Linnea.Macejkovic96,Mariah41@gmail.com,en_BORK,Paige Dickinson,f,1983-02-23,665 Wilkinson Ridges,1,1:1:55480829,4885
1,1,5.99,CSGO,9636,2016-06-28,2016-07-28,4837,1,4837,Mckenzie.Bradtke38,Angeline1@hotmail.com,en_IE,Mertie Kiehn,f,1972-08-15,7299 Boyer Knoll,1,1:1:75551262,3771
10,3,17.97,D2,9637,2018-09-21,2018-12-21,13381,10,13381,Jaunita_Pacocha,Arjun.Hickle77@gmail.com,en_AU,Angel Kreiger,f,1995-04-19,8317 Morissette Streets,1,1:1:23721672,17489
10,3,17.97,D2,9638,2016-09-29,2016-12-29,12176,10,12176,Horacio.OKon,Enola74@gmail.com,en_AU,Everett DuBuque,f,1990-01-16,7311 Kris Route,0,1:1:11844404,21867
2,3,17.97,CSGO,9639,2016-03-03,2016-04-03,9377,2,9377,Alta28,Sally.Kulas43@hotmail.com,uk,Shania Emard,m,1962-10-22,243 Robel Burgs,0,0:0:86115654,14811
13,1,9.99,premium,9640,2017-11-08,2018-05-08,8882,13,8882,Kayden12,Piper.Considine44@hotmail.com,en_CA,Estell Ratke,f,1980-05-11,48564 Jones Light,1,1:1:24021963,13837
1,1,5.99,CSGO,9641,2017-11-06,2018-05-06,12809,1,12809,Leora.Fisher98,Eulah28@hotmail.com,ja,Rod Bayer,f,1996-01-08,776 Beer Crescent,1,1:1:26281086,8470
1,1,5.99,CSGO,9642,2016-04-27,2017-04-27,3900,1,3900,Delta_Hahn33,Omari32@gmail.com,zh_CN,Dean Gottlieb,m,1972-09-15,063 Nikko Ferry,1,0:0:86596811,2903
4,12,39.99,CSGO,9644,2016-02-18,2016-05-18,12063,4,12063,Patsy60,Fritz.Powlowski@gmail.com,de_AT,Kiarra Schroeder,f,1981-10-04,62978 Jedediah Passage,1,1:1:38169572,11425
4,12,39.99,CSGO,9645,2016-00-26,2016-01-26,10874,4,10874,Billy.Willms38,Myrtice20@hotmail.com,ru,Finn Muller,f,1986-09-25,3130 Tyshawn Path,1,0:0:31976825,19053
1,1,5.99,CSGO,9646,2016-01-01,2017-01-01,5226,1,5226,Enrico.Ortiz,Moses.Reinger64@gmail.com,nep,Tomasa Marvin,m,1986-02-17,583 Kuhic Trail,0,0:0:22882046,10317
1,1,5.99,CSGO,9647,2016-04-25,2017-04-25,9306,1,9306,Aisha_Tremblay45,Cloyd28@yahoo.com,fa,Zechariah Auer,m,1987-11-05,9111 Hayes Village,1,1:1:82076724,21851
10,3,17.97,D2,9648,2016-02-20,2016-05-20,13224,10,13224,Judy71,Emmy19@yahoo.com,zh_TW,Hazle Christiansen,m,1966-05-23,394 Barton Forges,1,0:0:12125432,18397
2,3,17.97,CSGO,9649,2016-10-21,2016-11-21,4965,2,4965,Geraldine59,Timmy_Hahn@yahoo.com,ru,Aliyah Heidenreich,f,1994-09-02,6899 Charlotte Inlet,0,1:1:53757405,12726
1,1,5.99,CSGO,9651,2017-03-21,2017-09-21,9462,1,9462,Izaiah_Dooley5,Else.Labadie@hotmail.com,en_BORK,Katelyn Zboncak,f,1980-10-01,0529 Priscilla Crest,1,1:1:56484937,12229
4,12,39.99,CSGO,9652,2017-04-00,2017-07-00,9644,4,9644,Josefina78,Abbigail38@yahoo.com,sv,Patricia Grant,f,1992-07-10,3797 Schneider Club,1,1:1:11205401,11281
1,1,5.99,CSGO,9653,2016-07-25,2016-10-25,14703,1,14703,Nikki.Romaguera32,Alexa.Little@hotmail.com,sk,Ines Cassin,m,1988-01-23,70582 Mya Key,1,1:1:79083197,20961
1,1,5.99,CSGO,9654,2017-03-20,2017-06-20,15302,1,15302,Maye34,Jeffery36@yahoo.com,nl,Ebba MacGyver,f,1963-01-21,1425 Kianna Route,0,1:1:93831472,22478
7,6,29.94,PUBG,9655,2017-07-27,2018-01-27,11711,7,11711,Pamela.Bartoletti24,Celestine.Legros@gmail.com,fa,Cloyd Hayes,m,1975-12-05,6101 Louisa Manors,0,0:0:74702319,20142
4,12,39.99,CSGO,9656,2016-02-17,2016-03-17,5951,4,5951,Monique69,Mauricio_Kub@yahoo.com,zh_TW,Mercedes Gulgowski,m,1999-09-26,7358 Darrel Trail,1,0:0:27145585,17612
4,12,39.99,CSGO,9657,2018-10-05,2019-01-05,9841,4,9841,Minerva17,Elias29@hotmail.com,uk,Tomasa Miller,m,1966-04-12,18434 Hills Haven,0,0:0:61976931,15794
13,1,9.99,premium,9658,2016-06-07,2017-06-07,1838,13,1838,Noble58,Darlene.Leuschke@hotmail.com,en_US,Lenore Daugherty,f,1986-07-26,9502 Schmeler Mount,0,1:1:34824191,4907
1,1,5.99,CSGO,9659,2017-02-15,2017-05-15,16579,1,16579,Cindy78,Lori_Jaskolski85@gmail.com,en_AU,Dino Daugherty,f,1970-09-29,6842 Eldridge Glen,0,0:0:44383407,9398
13,1,9.99,premium,9660,2018-08-20,2019-08-20,2952,13,2952,Delphia12,Elliott.Jenkins82@hotmail.com,zh_TW,Ramiro Toy,m,1988-02-16,89411 Adolfo Throughway,0,0:0:102460144,1043
4,12,39.99,CSGO,9663,2016-02-27,2016-03-27,16876,4,16876,Isaias.Crist95,Lenna.Lowe@hotmail.com,en_GB,Alex Abernathy,f,1994-10-30,1584 Magali Ranch,0,0:0:20588803,11309
13,1,9.99,premium,9664,2016-10-06,2017-04-06,16657,13,16657,Rosendo47,Leonor_Moore28@hotmail.com,tr,Mariam Mante,m,1970-03-23,532 Kuhn Meadow,1,1:1:12375114,17257
1,1,5.99,CSGO,9666,2017-03-04,2017-04-04,3761,1,3761,Mallory.Altenwerth66,Mollie37@hotmail.com,fr,Yolanda Rempel,m,1982-11-13,0088 Ebert Pike,0,1:1:20178501,1555
1,1,5.99,CSGO,9667,2017-04-03,2017-10-03,3455,1,3455,Kory.Walker51,Tommie.Keeling@hotmail.com,ru,Charley Ritchie,m,1969-04-09,2450 Padberg Manor,1,1:1:75473268,3271
13,1,9.99,premium,9668,2017-01-19,2017-07-19,7240,13,7240,Waldo.Emard,Aidan_Lesch58@yahoo.com,en_CA,Pattie Leannon,m,1989-04-18,01075 Auer Knolls,1,0:0:104673784,9032
1,1,5.99,CSGO,9670,2018-09-00,2019-09-00,7239,1,7239,Kaycee.Kertzmann28,Penelope_Schmeler26@gmail.com,ja,Nestor Emmerich,m,1980-12-15,531 Lockman Course,1,0:0:43531867,16303
7,6,29.94,PUBG,9671,2018-00-06,2018-06-06,14873,7,14873,Kamryn34,Ethyl.Pouros81@hotmail.com,it,Noel Jast,m,1986-09-15,170 Margarete Centers,1,1:1:24795132,22358
1,1,5.99,CSGO,9672,2018-03-20,2019-03-20,3017,1,3017,Michaela58,Dashawn_Paucek77@gmail.com,nb_NO,Camilla Nitzsche,f,1979-10-27,3215 Dario Lane,1,1:1:91209439,4596
10,3,17.97,D2,9674,2016-01-18,2016-04-18,586,10,586,Tevin.McClure,Jon_Leannon38@gmail.com,en_CA,Kale Roob,f,1996-10-07,6228 Adonis Fork,0,1:1:28344662,2609
13,1,9.99,premium,9676,2018-02-00,2018-08-00,9797,13,9797,Florida26,Nikolas.Konopelski77@yahoo.com,zh_TW,Reyna Casper,m,1960-07-13,157 Waters Crossroad,0,0:0:101588135,8120
3,6,29.94,CSGO,9680,2016-08-06,2016-09-06,13885,3,13885,Darrick.Conroy,Verla40@hotmail.com,en_GB,Darion Thiel,f,1996-10-09,988 Stacy Rest,0,0:0:73491193,8494
7,6,29.94,PUBG,9681,2016-04-02,2016-10-02,10068,7,10068,Jabari14,Nyasia.Kshlerin25@yahoo.com,de_AT,Dahlia Ortiz,m,1995-01-12,10910 Adrienne Landing,1,0:0:11227709,14746
1,1,5.99,CSGO,9682,2017-01-00,2017-07-00,3921,1,3921,Dayton40,Bernie22@yahoo.com,de_AT,Jovani DuBuque,f,1963-12-09,269 Yundt Coves,1,1:1:32261540,3822
1,1,5.99,CSGO,9683,2018-11-16,2019-02-16,6604,1,6604,Fabiola_Parker33,Florencio_Shields@gmail.com,it,Kenyatta Schmitt,f,1979-08-15,518 Trevor Tunnel,0,1:1:102267061,23533
10,3,17.97,D2,9685,2016-07-18,2016-10-18,12448,10,12448,Garrick.Conroy,Cornelius_Leuschke62@hotmail.com,es_MX,Genesis Farrell,m,1961-06-09,33218 Amaya Unions,1,0:0:64699515,23389
1,1,5.99,CSGO,9686,2018-00-07,2018-06-07,15985,1,15985,Deion.Emmerich13,Devon46@yahoo.com,ge,Kathlyn Weber,m,1992-06-18,54236 Abigale Orchard,0,1:1:11153912,17862
1,1,5.99,CSGO,9687,2017-04-02,2017-05-02,9169,1,9169,Marisa_Goldner,Vivianne.Yost@gmail.com,es_MX,Imelda McDermott,m,1997-01-06,489 Flatley Brook,1,1:1:88662177,24620
